Crash_ID,Unit_Nbr,Prsn_Nbr,Prsn_Type_ID,Prsn_Occpnt_Pos_ID,Prsn_Injry_Sev_ID,Prsn_Age,Prsn_Ethnicity_ID,Prsn_Gndr_ID,Prsn_Ejct_ID,Prsn_Rest_ID,Prsn_Airbag_ID,Prsn_Helmet_ID,Prsn_Sol_Fl,Prsn_Alc_Spec_Type_ID,Prsn_Alc_Rslt_ID,Prsn_Bac_Test_Rslt,Prsn_Drg_Spec_Type_ID,Prsn_Drg_Rslt_ID,Drvr_Drg_Cat_1_ID,Prsn_Death_Time,Sus_Serious_Injry_Cnt,Nonincap_Injry_Cnt,Poss_Injry_Cnt,Non_Injry_Cnt,Unkn_Injry_Cnt,Tot_Injry_Cnt,Death_Cnt,Drvr_Lic_Type_ID,Drvr_Lic_State_ID,Drvr_Lic_Cls_ID,Drvr_Zip
14792768,1,1,1,1,5,41,2,1,1,1,2,97,N,4,,,6,97,97,,0,0,0,1,0,0,0,8,,8,78752
14792768,2,1,1,1,3,25,1,2,1,1,2,97,N,4,,,4,97,97,,0,0,1,0,0,1,0,9,43,3,78660
14792770,1,1,1,1,5,18,3,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78759
14792770,2,1,1,1,3,20,2,1,1,1,2,97,N,4,,,4,97,97,,0,0,1,0,0,1,0,9,43,3,78640
14792770,3,1,1,1,5,41,1,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78719
14792771,1,1,1,1,5,22,2,1,1,1,2,97,N,1,1,0.200,4,97,97,,0,0,0,1,0,0,0,8,,8,78704
14792771,2,1,1,1,3,48,2,1,1,1,2,97,N,4,,,4,97,97,,0,0,1,0,0,1,0,9,43,3,78744
14792783,1,1,1,1,5,44,1,2,1,1,2,97,N,4,,,2,0,99,,0,0,0,1,0,0,0,9,43,3,78759
14792783,2,1,1,1,5,63,1,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78750
14792785,1,1,1,1,2,40,1,1,1,10,2,97,N,4,,,4,97,97,,0,1,0,0,0,1,0,9,43,5,73301
14792786,1,1,1,1,2,23,1,1,1,1,2,97,N,4,,,4,97,97,,0,1,0,0,0,1,0,9,43,3,79763
14792787,1,1,1,1,3,37,1,2,1,1,8,97,N,4,,,4,97,97,,0,0,1,0,0,1,0,9,32,98,12571
14792787,2,1,1,1,5,59,1,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78653
14792787,3,1,1,1,5,44,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78728
14792787,4,1,1,1,0,,0,0,5,10,0,97,N,4,,,4,97,97,,0,0,0,0,1,0,0,99,113,0,
14792789,1,1,1,1,5,32,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78727
14792789,2,1,1,1,1,64,2,1,1,1,2,97,N,4,,,4,97,97,,1,0,0,0,0,1,0,4,43,1,78745
14792830,1,1,1,1,5,36,2,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,,,,78744
14792830,2,1,1,1,2,40,2,1,1,1,2,97,N,4,,,4,97,97,,0,1,0,0,0,1,0,,,,78744
14792831,1,1,1,1,5,22,3,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,1,1,8,35896
14792832,1,1,1,1,5,36,2,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,10,98,
14792832,2,1,1,1,5,28,2,1,1,1,3,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,8,,8,
14792833,1,1,1,1,5,23,1,2,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78759
14792833,2,1,3,16,3,18,3,1,4,11,1,4,N,4,,,4,97,97,,0,0,1,0,0,1,0,1,43,8,78741
14792834,1,1,1,1,5,48,1,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,9,43,3,78704
14792834,2,1,3,16,3,29,1,1,4,11,1,2,N,4,,,4,97,97,,0,0,1,0,0,1,0,8,,8,78731
14792835,1,1,1,1,5,26,2,1,1,1,2,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,8,,8,78753
14792835,2,1,1,1,5,24,2,1,1,1,3,97,N,4,,,4,97,97,,0,0,0,1,0,0,0,8,,8,78724
